"id","status","sort","user_created","date_created","user_updated","date_updated","article_id","mot_clef_id"
"1fc546fc-022b-4f82-8dce-e961cf443e0e","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:44:17.435Z",,,"1706-02_274","9770ef45-cacf-4324-a5b4-3c54bbc23c9e"
"1fc6ffda-8314-4f2f-9955-06364b4e6fa5","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:45:14.122Z",,,"1710-03_167","10065bf4-948e-47aa-a1b4-30ec3bed6a19"
"1fcd2b20-9c6c-4e0f-83aa-6764362ee4a8","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:46:13.410Z",,,"1704-10_223","cb4ae16b-0ec7-4ebb-a20f-f64300b89e2c"
"1fcea43d-4e44-4534-ab65-f0e6f7206479","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:42:45.977Z",,,"1710-01_270","07888b77-3020-4247-8e76-5cb3d7f79b14"
"1fd2c019-9cdf-4a66-8c64-59d2ad7e6445","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:03:50.025Z",,,"1701-10_152","1cfc9e3d-1656-452a-ade4-5fca1bbb00b8"
"1fdc41bd-34f6-4632-85c9-1c24655b1b1a","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:02:19.239Z",,,"1702-03_79","41fce1b9-20fb-4140-a3b1-8691cad8eb94"
"1fde3595-7104-4bf7-af7e-49261a3e18ff","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:03:24.888Z",,,"1709-01_126","70adb038-533a-4505-ae2b-e26b5dc50b5e"
"1fe0fb7e-8942-4d26-9ba6-666c99dd45bd","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:02:05.235Z",,,"1705-07_164","e79ee383-d016-412a-9e15-a11f33f26084"
"1ffa335b-ebf6-4b9a-9b12-e9ed8084e023","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:43:03.500Z",,,"1707-11-12_91","83bb326a-0fc5-4b47-8de9-d5029ec44291"
"1ffd34b8-188d-4cfe-a275-36880623671c","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:45:27.128Z",,,"1701-05a_335","5c0bc79d-b194-48f9-b431-4219cadcf524"
"2007e0cc-9dd1-4580-b988-d801af1dddda","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:45:20.414Z",,,"1709-06_36","21d06b82-ee92-403d-8fef-9a4dac742573"
"202a0c91-07fe-4ae8-bb13-ddfabf27b4a4","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:45:34.441Z",,,"1701-11_082","1cfc9e3d-1656-452a-ade4-5fca1bbb00b8"
"20366d83-b486-4ac1-87c3-7db4fca82277","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:45:32.471Z",,,"1702-07b_78","ab50c9a0-d19b-40d8-8923-4eb641b5c437"
"20452fbd-d129-481d-907f-3559a3274398","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:44:19.271Z",,,"1709-10_224","022ff494-0f1c-40e7-9c62-65c0b0d9b5e0"
"205d7782-f874-4eb5-a9bc-ad95e415770c","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:44:44.751Z",,,"1707-02_307","402d5e58-baa5-46b4-b06b-5689998a21ca"
"2064c72e-ebcf-4797-8a1b-bba93266df45","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:44:17.322Z",,,"1706-02_274","5e1cd0cb-792a-413d-9e5c-924d73b8eda3"
"2065a0b8-e982-45c0-86cc-12b597ecc428","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:46:14.309Z",,,"1704-10_223","421b381d-f319-42a5-84b8-3c63e2bfa86b"
"207a6659-61e7-4dde-873a-c58ed25a2e1b","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:02:27.096Z",,,"1702-04_293","9b009b8c-e454-42ba-8111-1f21fe8ab5e0"
"2085c3e5-d853-4358-a02c-7a7ed371c303","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:45:32.216Z",,,"1702-07a_384","f56eea45-f89b-4cb5-a75f-0d44482bd69e"
"2095b9fe-ea5c-4d60-8699-54e371bda077","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:02:00.496Z",,,"1701-09_010","5c694036-3eba-42e1-b876-5d7fd68e4047"
"209a475b-f11e-4a50-bf62-5aeafdc2144f","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:02:38.366Z",,,"1705-12_70","ba9bf4a4-8037-4326-a496-668b014c634e"
"20a86672-b4a1-4ef8-81a5-d276496419a5","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:44:50.490Z",,,"1708-10_136","73e3719b-906d-4217-b368-95e3cf59dc6a"
"20ac550e-495f-4551-b3e1-c547b03448a8","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:04:15.370Z",,,"1707-09_336","f5dd20e6-5271-457d-8619-1a5dd9700faf"
"20ae7582-b7b3-4ca8-a9c4-c2a25c43f511","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:45:19.658Z",,,"1709-06_214","4e0b677b-d5d4-43f6-ba47-4f61db7bd79a"
"20bfce9a-184b-4307-be93-f7bebcd97a46","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:02:37.078Z",,,"1702-05_361","44a3251e-0554-44b1-9d56-e5c2d4b9a12c"
"20e394f1-e309-42e6-b577-822273a506de","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:44:20.599Z",,,"1706-04_318","56c221c6-684d-4c4f-89be-8737db0de1e1"
"20f21bba-8fd6-4270-a63f-da4cd4835b34","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:43:08.323Z",,,"1708-02_294","304ac4e1-71ba-4b7c-ac1d-0790f6026c37"
"210b74f6-4d03-4d57-b7ce-7bad9faea001","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:45:16.114Z",,,"1708-08_140","2f834fdf-0021-43e4-8957-41a51fbd4a54"
"2115c342-9ba0-48dd-a101-1445e650aaab","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:04:15.087Z",,,"1707-09_336","5e87d842-28a5-4add-a408-b101436fac9e"
"21195194-dddd-455f-b166-8b2dbd7785bc","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:02:02.813Z",,,"1709-04_20","f8da9b4d-f630-41b1-82b2-60d472b8f4f4"
"212602b1-ee39-42b8-bff2-bc04d84e4ebf","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:00:55.458Z",,,"1704-09_208","ab1efb1c-82c7-4041-a8db-cde55b44fa15"
"213ec7e4-d2f6-4e12-ba1d-4aaed949fb2a","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:02:34.313Z",,,"1706-04_136","35b7a822-b9b5-4cc3-bd6a-429f92d21a90"
"2146e872-cd38-4501-9e71-bc20570aa56a","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:43:47.802Z",,,"1701-06_127","11096c40-84a3-4b9a-bf5c-3c0c92aee28f"
"2155161a-0352-43a2-9ac0-df6a57a57afe","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:46:08.484Z",,,"1707-09_336","6d2e66fc-8414-4b1c-9667-07fb2dafd5fc"
"21721dc0-c30b-4f9e-bdef-1191b8d9861c","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:45:41.933Z",,,"1706-01_351","fb2add08-e311-4c89-959e-f81c4f5b6284"
"2175221e-c4b3-4a5a-89dc-e81b369d686a","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:02:20.127Z",,,"1702-03_147","ba9bf4a4-8037-4326-a496-668b014c634e"
"217ed5d4-3813-4947-86d8-cbbad0dd75de","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:01:44.272Z",,,"1709-05_170","561b093b-20ed-42c7-bfe4-fca356c28e60"
"21812924-b1ec-4ea4-805d-f9832c6b4c86","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:44:18.462Z",,,"1709-10_157","3ddf27db-ad32-4bae-b23b-745c422b075f"
"2183d43b-c46e-444b-a9c3-9e98d010fc98","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:45:43.729Z",,,"1709-12_42","4e0b677b-d5d4-43f6-ba47-4f61db7bd79a"
"2185fd19-7aa8-4a5d-a653-2a4f0a19bd22","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:04:20.687Z",,,"1704-10_223","cb4ae16b-0ec7-4ebb-a20f-f64300b89e2c"
"218b41c1-26a5-4f0f-800e-0697b73b6250","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:43:37.972Z",,,"1701-09_010","17a10bda-fb60-4176-9773-5d6c58ac9a40"
"21969503-690c-42a7-abbf-4162dff17a62","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:01:44.769Z",,,"1709-05_264","9b009b8c-e454-42ba-8111-1f21fe8ab5e0"
"219b3645-e850-49ea-82e0-f2b3388f1b4a","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:43:30.147Z",,,"1701-07_211","f016068f-1cad-4b12-8509-bd62d16c810b"
"21a638cf-3e12-428e-b4ec-c4da011846c1","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:02:45.132Z",,,"1707-03_47","2b155b91-2853-4211-87f9-e820479e53ba"
"21b4efc0-539b-4482-9086-32eb96dedd93","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:45:29.539Z",,,"1702-07a_146","0f67eaa8-57f2-472c-9312-f686334993ad"
"21bb7915-5d38-4828-b40d-f37db72a9e8b","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:04:29.130Z",,,"1707-08_193","61acddf1-c372-4271-9f56-c5988cf9f48e"
"21c3db00-a84e-4b8f-8ed4-5e23c808e42f","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:00:59.915Z",,,"1704-09_61","f56eea45-f89b-4cb5-a75f-0d44482bd69e"
"21c4e2f4-ec5a-4cfd-98c8-aa7495939d31","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:02:45.586Z",,,"1707-03_47","e79ee383-d016-412a-9e15-a11f33f26084"
"21c958de-01f5-4c78-9c1d-5e29ab3f1dfa","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:45:22.660Z",,,"1709-06_141","bf5cc564-431e-4d26-b805-1ad92f8bfed3"
"21ca0969-be14-4dbe-81dc-437b3c86a0b6","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:43:13.952Z",,,"1707-10a_254","6d2e66fc-8414-4b1c-9667-07fb2dafd5fc"
"21d6ecf2-cb7f-4ca2-ab21-ba504a7f8bda","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:02:33.979Z",,,"1706-04_136","96132cf3-fb62-4df0-bf87-72a84b6816fd"
"21d810b8-7173-4587-9b9f-1f371790006b","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:43:31.339Z",,,"1701-07_295","ae931832-78c6-4a43-b61a-98da89cfe8e0"
"21dc1e24-4377-4d00-862a-8763cfebddd8","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:43:18.872Z",,,"1704-08_322","d630a72a-8fa1-47a8-a3d0-91410de9e4f6"
"21e913c2-9408-4fd3-84e2-b509e25a4790","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:01:18.998Z",,,"1708-02_158","561b093b-20ed-42c7-bfe4-fca356c28e60"
"21f2e2db-f1b2-433a-91a5-b0da030c66cd","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:43:04.677Z",,,"1708-05_83","33d9fcb0-6802-4c6e-bbc8-6d550d5992bb"
"21ff1fef-cf28-4b91-92e7-d957d6eb593a","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:44:37.971Z",,,"1704-12_31","1153ddcc-2625-4145-a6ec-8c4fc3aa87ac"
"2212e2e3-81f5-4414-b0d8-87aeb5c46db7","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:04:19.850Z",,,"1704-10_108","07888b77-3020-4247-8e76-5cb3d7f79b14"
"2216ad56-1618-4450-81bc-709762ac7246","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:43:23.865Z",,,"1709-05_264","561b093b-20ed-42c7-bfe4-fca356c28e60"
"221b972f-c2b9-4b5b-8542-e08e7a004116","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:03:27.911Z",,,"1709-06_141","1a54bbce-52de-4f91-95b0-87def0784366"
"221c35bc-51d4-4745-867d-9d0cbe2dcc87","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:02:56.879Z",,,"1707-02_126","6d2e66fc-8414-4b1c-9667-07fb2dafd5fc"
"221e9d55-9c9d-4df5-81fc-998650c7b4ee","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:45:16.183Z",,,"1708-08_140","bf85ad2a-923e-42ec-b25d-975767c75df2"
"223a2c35-120d-4ce9-9b7f-65d69649d9f2","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:45:12.527Z",,,"1710-03_207","f56eea45-f89b-4cb5-a75f-0d44482bd69e"
"223f0878-c30d-4f8b-b772-2102eec824f4","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:04:15.480Z",,,"1707-09_96","b8fc948e-8200-4a5e-9cf0-ac974bc8256a"
"2240273a-e2bf-4f23-ba03-831a6dd80e62","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:43:47.235Z",,,"1701-06_085","418f8742-6d0d-466e-8b7d-07f413530b32"
"224a6022-5b27-462b-a763-f688326a3ac4","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:43:28.463Z",,,"1705-08_56","e72ded58-d2a8-4f1f-83fb-1d463bc1066c"
"2260da6f-31d3-4ef6-864a-4a3bb91f713c","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:01:33.918Z",,,"1707-10a_143","2d573f6b-7b9c-4a50-98d3-c61cb983c756"
"226da307-98d6-468b-8219-43f54925c65e","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:44:28.170Z",,,"1702-02a_284","f6df5310-2d1d-4152-8628-8399fa66b1d2"
"2272b3d4-3c27-4ca8-b597-0a62fdd2cb7e","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:03:18.629Z",,,"1710-03_290","21d06b82-ee92-403d-8fef-9a4dac742573"
"2273bf46-3710-4a15-8668-25f03707b667","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:43:09.188Z",,,"1707-10a_220","e047af49-db06-4fd0-903e-f1b814c63fd4"
"2277e4d6-b39c-47b8-9b75-d13b219cc5af","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:45:28.570Z",,,"1709-09_304","ba9bf4a4-8037-4326-a496-668b014c634e"
"2299b804-09c7-48ce-9cde-b58ce47910ef","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:01:47.968Z",,,"1705-08_159","89705319-8ce3-4ec3-8754-62fd8bb77b43"
"22a01148-dc76-4160-a9e0-2c55e3922d0b","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:45:57.392Z",,,"1708-12_117","0f67eaa8-57f2-472c-9312-f686334993ad"
"22b2080b-68a9-4edb-ae96-e0f49ca4522a","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:43:44.590Z",,,"1705-07_111","96132cf3-fb62-4df0-bf87-72a84b6816fd"
"22d1253b-4cb3-49ca-b14a-c14f7b0442d9","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:43:33.419Z",,,"1701-07_353","b20d18fc-d2cb-4f3f-b658-d679c93c192f"
"22d31969-ee30-47f4-9f9b-95463b73591b","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:02:58.088Z",,,"1707-02_98","e047af49-db06-4fd0-903e-f1b814c63fd4"
"22db538f-5c3d-4051-8df4-4fdd57d716cd","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:45:45.052Z",,,"1701-10_115","0f67eaa8-57f2-472c-9312-f686334993ad"
"22dce9f0-b48e-4041-86d6-8416255390f6","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:43:03.245Z",,,"1707-11-12_91","ff1b1de5-6c46-4be1-8edb-2dccb6dc087a"
"22e9865a-9df3-4a72-95f1-adb1dc18938c","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:45:46.870Z",,,"1705-11_356","70adb038-533a-4505-ae2b-e26b5dc50b5e"
"22f5f3dd-791e-4490-bfc7-d830c6eaf5f9","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:45:20.724Z",,,"1709-06_36","042bf514-c89e-4618-a9e8-2ca027d0e923"
"23033149-c040-4c55-9f9e-67391b635ac1","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:44:22.822Z",,,"1706-03_12","f8da9b4d-f630-41b1-82b2-60d472b8f4f4"
"23063487-d15e-4cbb-b5d9-375ad099ce8e","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:44:56.998Z",,,"1710-05_225","fd66d3ec-dc8c-4114-87a1-1d50708a4fa8"
"231b1d80-c2f6-4818-aec2-40bd421bee55","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:44:22.307Z",,,"1706-03_12","12721ac8-8f0f-4cde-82fa-9cfb7b025376"
"231d1cac-9849-422b-bb80-bd02ac9b1463","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:43:34.510Z",,,"1706-10_308","561b093b-20ed-42c7-bfe4-fca356c28e60"
"232a472f-c68c-4d7e-a26c-4c860143a55e","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:04:11.958Z",,,"1707-09_190","b008dc5d-2be1-4f19-86dc-f5499b1f82fa"
"2333b29a-0ae9-4ec2-9a35-61738b0db52a","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:02:22.285Z",,,"1702-03_29","d7218988-5d24-40c6-80d4-6b6d67a97bff"
"233643c9-65eb-4c31-b3f6-1206ddff7456","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:02:14.059Z",,,"1701-06_148","d89df9be-ab4f-4338-9478-ee911b20b310"
"23374687-b093-44a8-830a-d321392d0ef2","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:46:03.276Z",,,"1707-09_353","07888b77-3020-4247-8e76-5cb3d7f79b14"
"233d55b6-4e0f-4aab-bf84-7b8f3781357b","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:46:20.410Z",,,"1707-06_192","b20d18fc-d2cb-4f3f-b658-d679c93c192f"
"23423d9a-4945-4d1e-bfc1-302577c3f6b7","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:01:17.363Z",,,"1708-02_158","f5dd20e6-5271-457d-8619-1a5dd9700faf"
"234999d2-8407-4dc5-9f1e-e841b2b710cc","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:03:45.787Z",,,"1701-11_249","ec44964f-156a-4e1b-9eaa-d98b7efbc9d2"
"234d089a-3c15-4435-9122-f8f1c05f4775","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:03:36.166Z",,,"1702-07a_146","bf85ad2a-923e-42ec-b25d-975767c75df2"
"23738f72-ef4e-4452-a5c0-3f45237ed89e","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:43:03.696Z",,,"1707-11-12_91","d8b289cb-ac89-48fd-981a-5e3830512bee"
"23815a0c-eeac-44a1-978f-c26615ab712e","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:03:28.182Z",,,"1709-06_141","0f67eaa8-57f2-472c-9312-f686334993ad"
"23947f2d-d9a7-44b4-8828-9a1486b7bd12","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:44:46.299Z",,,"1707-02_126","c9831725-24ff-4f9c-b364-d30262dc361a"
"2398984b-3544-4576-bec4-bc74c6f43ccc","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:04:09.573Z",,,"1707-09_5","0f67eaa8-57f2-472c-9312-f686334993ad"
"23a8166b-3f36-4718-8b7b-088a579ea0fe","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:02:40.643Z",,,"1702-02a_146","e9bd8bb5-9a1e-4189-99d9-d865d5a631d6"
"23ae6c1d-03ed-40c8-b275-d866fed3f3b6","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:01:41.719Z",,,"1704-08_307","d89df9be-ab4f-4338-9478-ee911b20b310"
"23bc1f21-cfa8-4c3e-8728-75e45a485fe9","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:44:41.052Z",,,"1707-02_244","e72ded58-d2a8-4f1f-83fb-1d463bc1066c"
"23c590c0-8d07-4b7e-9ddd-7d2adfbc7a19","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:45:11.027Z",,,"1710-04_57","a102b159-0db7-4b13-b850-49f9ac8a81e9"
"23cd8f34-60c5-41df-9e4f-7763ab884ccb","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:02:02.421Z",,,"1709-03_38","f6df5310-2d1d-4152-8628-8399fa66b1d2"
"23e29696-eb18-4335-b93e-83a18750bf5d","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:02:05.883Z",,,"1705-09_371b","b74f61ff-95e2-4bb8-a01a-bd91f0d8cf3e"
"23e4e6e2-ddb9-4190-9cef-d7245c465e7e","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:01:29.263Z",,,"1707-10a_391","0f67eaa8-57f2-472c-9312-f686334993ad"
"23eaef06-9250-4419-80e6-3766630b80cc","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:46:01.211Z",,,"1704-11_25","9a421d33-2fb3-4335-b882-b9858e83f86c"
"23fd9459-e7f8-4294-858d-cfb599f25a55","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:01:12.489Z",,,"1708-05_83","be4875dc-251f-4656-af58-e8053b771e75"
"24079772-a294-4dec-a3ec-4f85b39cb07a","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:04:22.893Z",,,"1704-10_396","1b43a54d-0c0a-443b-8694-b482ab4fb302"
"24289ae9-9718-4894-aa41-edd7ada8f3c7","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:02:00.375Z",,,"1701-09_010","0dd92372-dbad-490b-83b3-4d880066d1c7"
"24430d63-b954-4090-b05a-522c11d7c9e8","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:45:55.083Z",,,"1706-09_5","0dd92372-dbad-490b-83b3-4d880066d1c7"
"24489d29-5156-475c-a6dc-14a9a53b9d77","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:02:41.844Z",,,"1709-11_264","9e2ffcd7-19dc-4982-aa3d-856863c57d24"
"2460664a-8ff5-4383-bb8b-5da636514ae5","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:42:51.912Z",,,"1704-09_31","4e0b677b-d5d4-43f6-ba47-4f61db7bd79a"
"24610447-ae94-485b-8c91-732b06ca4a27","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:01:23.665Z",,,"1707-10a_220","40c7ed5b-f003-4a5e-8ff3-dd33e215d962"
"2464cd27-ed9a-45cc-b232-326d90847b32","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:45:10.741Z",,,"1710-04_57","2aa2461d-34e3-4927-8a7a-cc1f6536027d"
"2480d977-db59-4917-9f44-cbab2f03c786","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:02:41.324Z",,,"1709-11_103","0dd92372-dbad-490b-83b3-4d880066d1c7"
"248157a5-8dd3-4548-b5ba-9b664b092ba8","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:46:15.455Z",,,"1704-10_396","8e470f1b-907e-43b2-84d0-e6edd37d6f0d"
"248a6056-b27a-43e3-9433-b13fa3e4d776","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:46:05.218Z",,,"1707-09_252","32f0d35b-a92a-472e-ba5b-987c8449f2b1"
"248d9c32-3a96-4b7a-a555-08f3cafef370","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:42:48.443Z",,,"1708-03_106","3ef7c51c-1e6e-4871-ab8a-52f7669cbec0"
"24a18e4d-59ef-459c-bacb-6c6e128cab48","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:03:00.510Z",,,"1707-05_101","32f0d35b-a92a-472e-ba5b-987c8449f2b1"
"24c3a063-e7f7-44b6-9198-a2b790342d92","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T13:45:06.601Z",,,"1708-01_289","07888b77-3020-4247-8e76-5cb3d7f79b14"
"24cf7e5d-736f-4ccb-bd73-4d9d2ca0b34c","draft",,"5064230e-5ca1-4d3a-a9ef-0f94ef4c737d","2023-01-10T11:01:10.030Z",,,"1707-11-12_294","304ac4e1-71ba-4b7c-ac1d-0790f6026c37"
