"id","article_id","personne_id"
"056c2744-8deb-4e34-8b78-932386bbc009","1682-01_278","14e8a258-3f33-4aba-a55a-9a464299c090"
"6b41135e-fa11-4da1-8ee9-5ee18b8765a4","1682-01_278","53eaceef-0f62-4761-8e9f-dc038e4ac23a"
"839782fa-5c3f-4ff8-a8dc-a52e8aae7f71","1682-01_278","b23ba521-d432-4f97-8a82-8f06d2bbf553"
"601f1e83-8dc2-4c47-8da9-0552285e11f6","1682-01_319","02255a9a-4c0f-4b4f-b56c-5f805902a2cb"
"0c9e836c-0f6f-4448-934a-aa22fb6bfb44","1682-02_189","9928dd6a-c313-4019-b902-e6849c92ab75"
"0390b47f-c633-479b-80b2-9843c31622f6","1682-02_236","1f762640-6379-4ee2-b278-72382d5f9783"
"15305cb2-d1e8-4ef8-8804-8e4e7e5ba5ba","1682-02_236","158fa25e-d737-4155-b460-23cad2b5861c"
"1e3b9209-3fb6-4d10-b904-673e3398cee5","1682-02_236","06155c94-70d0-412b-98b1-77d75cfb897a"
"26d8b9bf-13d0-4038-adc3-5628ac5d7d8c","1682-02_236","2991ae33-a2f1-4cc4-b103-3663202bfe8f"
"3afb24e3-6530-4d7d-b6ca-194ecbddef2e","1682-02_236","bc734532-eaec-4fa5-affc-fdc4aba38d1d"
"3ff00b9c-cdb3-4e73-ae0d-88e08ab4a032","1682-02_236","c7f7aadc-9bd3-4a60-b71f-4a0402f61464"
"4eee2c9e-22ff-46d0-8b94-3a3a48f55de4","1682-02_236","a312b30b-7194-4e13-a3d7-a21fade3d368"
"59a249e9-04c7-4b82-9126-c9c9f0bb70d7","1682-02_236","51557bc8-2a68-4dd1-bd23-8147d7078807"
"602bf513-84ba-4fa7-9b3e-2f93aba58a1d","1682-02_236","8f210f74-ef7a-4955-ab26-ecc24c8d5313"
"699c4477-f209-45b3-99cd-5673ab921afd","1682-02_236","c4c57b66-ea92-4a01-8988-33b66c110e0e"
"6ca94e7e-ee8a-4ee5-92a9-1753dc281536","1682-02_236","8d1f9f5f-267d-4e1a-97d2-c6c41a4e89c4"
"6d317b12-6a46-4058-8c32-ca753d83fd84","1682-02_236","27cc1eeb-0787-4bf1-bb93-a9b463da7109"
"7505f071-d614-4779-93a7-d0a60c761184","1682-02_236","eed42577-22a0-40b2-9bd0-6c721597a2b3"
"8029558a-4a10-4850-8e74-9f6f287eaca2","1682-02_236","069685bc-9579-4100-b80e-5cccd519889f"
"b4ec0531-bd19-48d2-9a17-65f88f110af1","1682-02_236","79b37d66-044b-4d88-a50f-2d2d0a5cf8ab"
"c4722754-e94b-4dfd-8a07-9ff532c07d8e","1682-02_236","e607890b-41a1-4d92-b158-f092295fda15"
"cbb21abd-eb86-43e2-a6e2-0b40491906ea","1682-02_236","1f774664-fada-46ac-819a-293eab87c748"
"e9107937-c041-4b24-b121-63a430957ea3","1682-02_236","6ab680dc-2ea3-4332-968a-e91cff8c5b0e"
"da4ca0a4-a12b-4a43-a131-f24b04af1017","1682-02_295","7792cd63-6a87-4521-9b7e-3ac6892efa31"
"121331bd-243f-4051-bb2f-0d28d55e5c79","1682-03_008","db196a87-2263-47b9-9d99-868ee7686dad"
"650ca350-bb37-4c10-97bd-69a14a108803","1682-03_008","cbffe96c-d535-43c9-bcaf-ee0dbefc45a8"
"575ecdc3-59ac-4978-a918-e8d4fb753919","1682-03_082","0790b114-b417-4e82-93c7-2f20cf351817"
"58ce83da-909e-40d0-9c67-7d72428be07d","1682-03_082","54671cb2-6af5-47ed-8fcb-22f08132c064"
"8866d273-a785-47d2-93d1-56bf14ba97cf","1682-03_082","d746018c-5e6b-4138-be31-2a477df51890"
"a30c2dcb-3544-48d0-9761-7bce63b066a9","1682-03_082","2f88adf6-c70b-4479-9fa3-4b57fe8d3e9e"
"ae150858-0cc8-434c-9471-6ef13187eb0d","1682-03_082","2979dbcb-e744-4ac9-bd52-e46c69386aff"
"e85059b5-cf12-4f47-a9d2-cdacb176bb7d","1682-03_082","ca6e6dc5-0058-4fbd-a233-425c605e8090"
"eda0b1aa-f117-490b-b54c-8d5249bdd919","1682-03_082","cf254358-eff9-49e8-ae53-70242f8d01a8"
"03b081c5-aa8d-443a-81fa-9aac99802c90","1682-05_009","fd63e651-6267-4bb2-a557-0d20cb4ff6e4"
"bfd0b8a9-7301-4af4-a814-1499203caff6","1682-05_009","6270e841-8a6e-47b9-aa82-3f70f07319f2"
"2b456690-9e2c-4cc6-8afd-af1faaee49a4","1682-05_159","8c6b2c86-c1a0-4073-8674-675506c225fa"
"63b40263-a551-42c0-a4c8-fa79243efe4c","1682-05_159","d1febe3d-bea6-46d8-b264-98a1026f9a43"
"68c9aea3-7d1e-4e37-a6cd-05afeadd0af0","1682-05_159","d24ae13f-7c89-4786-a8b5-7cc97536c90e"
"dae08b7f-f30a-4ed3-8493-2aaa4b59f6a7","1682-05_159","643bdc2d-98dc-4449-bda8-f461a6a2807f"
"f99261b5-8035-47f2-a739-fc86478c5c0b","1682-05_159","a8ca2186-8050-4be2-b92e-3d61b2b93cc4"
"b7e6e22a-8d48-4d1b-923d-00f22b37b5b2","1682-05_290","a745ebb9-224d-4853-9184-978ce472d52f"
"58903fab-5df8-4c7d-a79b-10977e30d3ac","1682-06_010","21f96d3f-f03b-4158-84d8-b55a4d7a72d4"
"65a93817-d8bd-4f21-900d-a24b8cd0584f","1682-06_010","1db05e93-d513-40fa-ac49-ef52adc5d672"
"81d6b782-4827-4ebb-90fb-6919078d544a","1682-06_010","f2e207a6-c5eb-41d6-99f9-a01c2a655385"
"a9a5bcc3-d9de-4681-ab98-bf03223f6ce0","1682-06_010","37f96143-8c4f-49fc-9e84-f8e21374e8bd"
"1df4a4ec-3c84-4128-af71-4e77abd6d895","1682-06_141","5c42d9bf-a988-4e81-8027-9cf7214aa383"
"70ce1fa2-b910-4d8b-9268-d4da9b6490d5","1682-06_141","4f0d2e9f-0a75-43a3-b5ee-14f0ce86fa50"
"98070401-e186-4269-84b5-f8c09f60d47b","1682-06_141","aa257d47-4b90-4057-a29b-919c2068c09a"
"ed01e4db-c568-46ae-aeb5-9e408033417d","1682-06_141","2034489e-b796-4f49-affe-6df8317e814c"
"569a9add-e8ba-48fc-8c1b-ad5b8380d29c","1682-06_241","a7e9b830-f7eb-44e5-96fc-8eb9571df48a"
"5843c7ad-22f9-4bb1-a05e-5ac7e6b59b69","1682-06_241","b05b0f00-34e8-4a39-be43-420008884068"
"5dcd9609-f763-491a-9f0a-eaa129696f18","1682-06_241","4f1f249a-5f2d-469d-89c9-e24e594b2cf4"
"778e17b7-c0b7-417e-aace-4a11f694330a","1682-06_241","69ea3e26-0f1b-4ce5-8d49-0df4d1e6bba2"
"a401b593-6547-4f2d-81c1-1b68a6075db6","1682-06_241","31c7d229-8707-4e86-89d5-619ce9f24749"
"b2b2b963-8813-420e-a555-f59f4f1507bd","1682-06_241","e39caa3a-0171-4aa5-aa2e-95dc8956aad7"
"e87d023f-67f5-454b-af80-7b98141e7a8a","1682-06_241","49405385-83ee-416e-802f-3ba4108c101e"
"16eddc5f-ca58-43a4-a49d-df99268d6a81","1682-06e_008","6bb4e8d5-a375-4fdb-8029-520075da10cb"
"11388281-5924-4f82-ae50-a8561cad80eb","1682-07_232","204ecb99-934e-49ee-9d0b-deab55e3a937"
"f26b2adf-ecae-4442-aa99-e7953cbaff92","1682-07_232","669e05ba-5dea-4305-aeb5-01408b15cfe6"
"1d3278de-b14d-4a78-ab32-3983aa9d3a61","1682-07_265","7f9cb9c6-0751-481f-930f-7ed0d27f7dae"
"5da8ebc3-10ed-4c0d-92c0-5ec694baffdc","1682-07_306","ddcd3aac-a2d1-4c7c-8710-cae391cb4b30"
"8f0c3e39-d1b9-4af4-83f7-8e11da782fb2","1682-07_306","7a6ae1c9-0dc5-4789-bd20-201199cd7b0b"
"9574aa7b-0893-4b8d-a36c-c0c9f37c34dc","1682-07_306","67e80f27-2218-4d6b-9fb4-934cab50aa7f"
"04aca246-80b4-4866-bce0-efcd09798154","1682-07_310","85408f37-b68d-4d6a-b7ff-64aebd50a40f"
"446cc2fe-3cf4-47d7-81a9-a7a10b03cd49","1682-07_310","c4ffd314-4de1-4b5d-bb9d-59ec6815294a"
"eddbf5b8-a15d-427e-9f8a-cc412e992add","1682-07_310","15090833-a167-4aca-8c20-70bcf28a83ea"
"4c85e88b-ec75-43ed-80c9-259ba96efa28","1682-07_336","aef38294-7265-44b5-bcdc-42e366318eb7"
"eca3366e-7986-48af-a82e-5b968db35be9","1682-07_358","20608f82-4ee1-4c42-b850-174de9aea223"
"fb0608d7-4adb-4305-8ba1-08daa88ddb29","1682-07_358","2b118776-88d3-445b-951e-b6d9e6dbfff2"
"545c9dfa-8bbb-4a0d-bd45-59801891301b","1682-07_360","776688d6-24c8-4aa1-9df0-caba487ad736"
"2efa0699-697f-4a7f-9477-772fd195883f","1682-08_012","cfdfacf6-e6ac-4ecd-a153-2ccf3b650c87"
"838863f4-65a1-4c11-914c-f1395a941d31","1682-08_084","3b884fce-76f8-4be9-82ff-50d2b438ac87"
"0d69da1c-dfa6-4d9d-9674-83f52eb288f0","1682-08_092","83201e9c-c16d-4d2a-b079-92ec7b4c5047"
"a7ebb1ea-b3fc-446e-8fae-df78a78b63f0","1682-08_092","2d397ef3-639e-450e-a5eb-385a5986268b"
"cbdd94bf-734f-4b9e-9174-49ff9ec91cbf","1682-08_092","58cdc916-4cd5-40aa-b772-16001899083e"
"dbe76b98-a791-479e-b4e7-750c99b9b66d","1682-08_121","4ac3d98f-8e53-409b-90ea-d87d0cae80cc"
"c0847467-ffac-4f8b-9a58-802756793573","1682-08_129","777f05b7-b9ba-4dbe-aa11-4c0e190f38a7"
"c0d803ac-854d-422b-a136-06c48f3659d9","1682-08_129","9e197578-1ef8-4ef6-8d42-0371c91a8a99"
"287d7e5b-9c70-4a4b-af63-99ac7eadbc73","1682-08_151","0dc7ae1d-4d07-48b6-a9fb-a9b7516434d7"
"aaa83830-a1df-42cb-abdb-1ceb83b1a801","1682-08_188","7de6d952-e167-4c31-9aa9-f3aecf8885f0"
"fc7f14f8-83cb-43af-a266-ca47be235c10","1682-08_188","714b90cd-5fd8-451f-96da-c327920821e8"
"18cc5b61-6f62-48ad-bafd-88390afe387e","1682-08_199","8fde9cb9-98a1-4e66-bd0e-df9121406830"
"58dc4fe6-ecfd-43d1-a60b-c82af234ec29","1682-08_199","892c5ab1-ac76-4401-a7de-e18f80a5e674"
"31bd55b2-ea88-468e-8204-b4a71e133c0e","1682-08_223","9f9c9019-b34f-453e-a3a3-69726bd1215a"
"655d84b0-9adf-420b-9601-271f70653425","1682-08_234","35074f24-f4a6-4cbe-aa65-ae20fbac9f7e"
"2c028990-ef76-4f63-b846-bacb2992c59e","1682-09a_035","bca72acb-1c9b-404d-a061-dac2bbb99312"
"492182cf-fe8d-4851-adfc-811a3c8f610a","1682-09a_035","7b3e3360-614a-4947-b536-f21936004aa1"
"aed15fea-1ce2-4073-bbe2-fc7f156f4540","1682-09a_035","50a01cb5-d04c-44c6-bbff-955ca683778c"
"d9ddd56d-b35d-403d-ac45-3d5e593004c4","1682-09a_035","83fa7353-e26e-4315-ad1a-446d74ce7162"
"f17a78c8-59f8-4847-a595-4ca4c3c93728","1682-09a_035","4811fe90-3d1d-449d-9afb-3979bbff746a"
"6b24850c-a0aa-4266-ab08-2cd232d6e730","1682-09a_051","4c6ad142-ac05-487a-801e-2f9a83597968"
"003d85a0-9421-4bf3-bbdf-6b929451cd30","1682-09a_057","8141e91a-0f79-4bf1-af5c-695f2c1c6538"
"0777e43e-e9e6-45b7-87d3-9c3728dec402","1682-09a_087","8b4ed048-1b36-4c08-926c-18e60e7d7bae"
"88ede64b-a3d1-4ac2-8c45-0d66cbecfa79","1682-09a_087","5176c254-a63d-41a7-a74b-0026948f399c"
"2dffef40-a6bc-41c2-8bd4-e26296bf21d5","1682-09a_113","318096ec-bf6a-4ead-ad7f-1ad32b3bdad7"
"3b9a4121-3a93-4b63-80ca-c02e28046a78","1682-09a_113","813fcac1-0efa-4f71-b1b4-29589edc06f6"
"64ca5a86-36f8-460c-86f0-7e08fa32efc3","1682-09a_113","51671f5a-5281-4726-b236-9e054203e9e8"
"67482990-97da-4fab-9ff6-683f1abebf1b","1682-09a_113","c6c94bcc-2a7e-433f-ad3b-293389d4da82"
"db3e8491-f7a7-4f76-af27-7b6381a9f5a0","1682-09a_113","ef709704-485d-4f2b-a207-62872b53e642"
"5d59d7ef-32c9-4b6f-825f-41eb72e3cee2","1682-09a_210","8ec31d53-9041-4cd2-8986-ded48e58f36b"
"6a0a8c45-9b2d-4f47-9252-1037e739a95d","1682-09a_210","8aff35bc-88f8-4a1d-84d1-2fff63856b1b"
"fa7cd4be-99c2-45ad-b28e-9efa459ea8aa","1682-09a_210","ff44cd12-d8aa-40dd-8fac-f59b1e32ad90"
"1770240a-a722-40d0-abf3-c12add3ae68b","1682-09a_318","202cc584-1e3b-4987-a75f-efe34dbb907a"
"42468c6a-47d6-460a-84ff-3c021e9a1c93","1682-09a_318","2c08124f-cd9e-4250-b080-3f941ef14e3c"
"05e81d53-cb9a-4b39-ac00-adf9a64470d3","1682-09b_015","9534eb6f-48a7-4968-b67a-99337a1a6468"
"0d148544-509b-45ad-a106-453a3c53d821","1682-09b_015","c827a6ed-7c59-4d51-a0b5-ce316ca9497a"
"0dc4f762-07c4-4117-901b-0d0fdc6db059","1682-09b_015","9bffc429-d64e-48e3-bc0f-6c6e8ea92957"
"16214093-4501-4004-8267-b5d28255a268","1682-09b_015","928c4dc3-1e32-4fbe-8f2a-dfac9e20b49c"
"1b421f81-593b-4b54-ac04-edab0fbbf375","1682-09b_015","abc7b7c1-c6bc-4ecc-9e2e-5e0a7b2ca9a0"
"2705498f-976d-4a85-9dec-3788b9b780f7","1682-09b_015","1d3f66ba-bef7-4566-a104-578d536932e2"
"3176f335-d7b9-4785-a4a5-725e75ee0934","1682-09b_015","5171c535-40aa-40ca-80ee-d52f7e9b9a5c"
"370b386b-f970-43ff-a307-63a1211b2695","1682-09b_015","f9a1b10c-75c5-47f9-b337-f0bd0a01284c"
"3e4e3595-5db6-4022-a8ab-41621fc9208d","1682-09b_015","d48250f4-c387-490b-8ea5-5125aa66816b"
"6505aa03-5b2b-407f-913f-8863f3d7c81b","1682-09b_015","3c43eea5-f39e-4bf4-864a-1c93a6b28770"
"66eab8a9-b071-4ae9-b694-6bee3ccf6e88","1682-09b_015","6b4cdc1e-09b0-4ac7-9a45-573eb5431b81"
"68c9c271-78bc-4dcf-9db1-376adfae969c","1682-09b_015","c8332c5e-9f32-47d2-9881-e2678c43acba"
"796955e0-fe34-4520-bf56-8d4730561ea7","1682-09b_015","b9a43476-1ef6-4b16-ac36-28e09d4a3548"
"82238a53-cafe-4203-a8c9-ef8b8167fc3f","1682-09b_015","9670581c-3099-4193-9d7e-35fd0eb2336b"
"8239dd81-2a9c-4027-a250-dbec71c88560","1682-09b_015","d7664991-02b7-4d5e-adfe-e59e82bd867b"
"9d98fe8e-dba9-4872-a6f4-922eb1edbaf3","1682-09b_015","9d301972-dd72-4391-a47b-828d60d80bc8"
"9ec26107-3fd9-471d-b35e-549ae1641dff","1682-09b_015","8e9cc32c-f448-46e3-b423-26d6e1d0d3dd"
"a50e7ac8-abc1-4377-bce0-8005c8dd13df","1682-09b_015","452701f4-e1cf-4ac3-bc83-03209bbe8e31"
"a565d6fe-ba0d-4eff-8955-f02461e57da8","1682-09b_015","1b696ca9-16ec-41fb-a549-afb154b1be71"
"af947c9e-6154-40bb-b3c3-1adfb7e017a9","1682-09b_015","6aaa1517-a3d4-41e5-964a-c20c090bae87"
"b0eafdeb-7a5b-4d16-9523-a5ae1a192b19","1682-09b_015","de68567d-d336-4415-acb6-a64e92b1b595"
"db908dbf-b641-4075-bc5c-301047dce6dd","1682-09b_015","20247e5c-ab6a-40e5-a429-390162da5f7d"
"de1190d7-6803-4d19-9650-694d8644472e","1682-09b_015","8807bcc4-1aab-43d3-ae6b-eb3aa83b1f73"
"e8b5da63-dd88-45d7-9f55-e6439d8be6a4","1682-09b_015","4c08eb55-f7f2-44cb-b531-0b51f84d1198"
"f5009eb7-90b7-4853-bcc7-556c97712aec","1682-09b_015","fdb8d53f-b098-4c25-8d52-b319fcb7c262"
"f828a821-9964-4098-a22c-4df104baf971","1682-09b_015","0e637de6-c137-4d06-ba40-59c5526a143d"
"be8e081d-9f2b-4922-b229-6aa52c06dfee","1682-09b_068","6946b432-2eb4-4b1e-bc3e-b62a953646e1"
"fb7e0905-9e0c-40fe-8bd4-ecd887bc8d3b","1682-09b_068","4c8840f8-0e8e-4185-b789-03d2f64930b5"
"58527fcd-166a-4279-97c8-c06492bb5c83","1682-09b_125","16e54fcf-b9e8-4636-a901-47f2b4dab896"
"6f5c0a49-05ee-4d32-a634-6f07a33411a5","1682-09b_125","e1701a18-1e35-4af5-9357-1a6c5096bd5b"
"6f8c756c-15d0-4ccf-bd64-b00e74427c6b","1682-09b_125","3cdeee50-9e2d-4ae4-9095-4beee49948fe"
"7364239b-d571-466c-88a2-a701281728c9","1682-09b_125","e4e20fa4-e8ca-480d-bd37-d62eeab266f2"
"bbc8f16e-5105-4422-8b3d-c4cfdb4dc805","1682-09b_125","715ed3e0-eaf6-4b91-8e55-052c1c8e6024"
"c4141ec0-9400-4704-bcc3-ead74870516d","1682-09b_125","280f8663-9338-48c5-ac09-b57d0311e668"
"006e76e1-beda-4440-9df5-0f32ba2ba9d7","1682-09b_142","0a8ea5ce-4628-4c39-b8b9-f14f268267bd"
"dfceaf7d-b403-448a-9233-66ee6afbbc46","1682-09b_163","94fe8ae5-3e96-44b6-8e64-b82a80d4089c"
"0856dbb3-14d6-4bac-8bda-64bf78dc507f","1682-09b_187","40b43139-9e1c-4343-a54d-b67fce5aad61"
"2549a342-7453-40fc-b6c4-70f1db5034a4","1682-09b_187","12de848f-4ff9-49fb-8384-f4e954931d9c"
"36695db5-68b6-439a-b272-642535de73a9","1682-09b_187","6b1ad17f-7061-4223-add2-e572e333f6b6"
"40f1f93d-2365-4604-837d-b52517996365","1682-09b_187","7a758469-1836-4d49-9bb5-5b84d383136c"
"457f2990-1106-4023-8c88-b6afd9f599c9","1682-09b_187","d37532fc-83c6-4b73-8e94-34f3fbe43abc"
"7b65d2e2-c1c0-4160-b845-ffe7fdd2d06c","1682-09b_187","680d2e2b-ec96-4208-9c82-a1976fcab4bb"
"8a0b7147-d446-4106-98d2-9ffb16eaa6db","1682-09b_187","92d31984-94d3-47eb-acfe-96b1e067d79a"
"39ecf8ed-2e44-4e07-8aaa-45b27452a007","1682-09b_215","ad1231fb-3b89-4c5e-bc0e-ee88d26ba325"
"b18c358f-9e1a-4da6-b589-6961bc1b939a","1682-09b_229","161603ae-fb5c-412d-b394-66cb311c1770"
"969d4785-64e2-4c0c-943b-62b76de50a7e","1682-09b_240","7ea9e588-c04e-4245-9c83-e0da0b8d7d06"
"317ae31a-5dff-424a-971a-f0db819f7285","1682-09b_242","96e1804c-0cee-4a69-9f58-5b9e281a4bd4"
"b55c4411-451a-4085-9681-c59875224936","1682-09b_262","e989fff1-c3d4-4cd2-a35a-b1f8d7ddc41b"
"12f7f6ba-00a6-42ea-8dd3-3ad869bc3453","1682-09b_288","0f29e8f3-7658-419b-aafb-33aa33ee7f11"
"940c7bdb-2459-4621-b582-e770bb36f509","1682-09b_288","c204b707-f06f-45c8-87ec-2b92ab50ee55"
"e7437071-d10d-4a95-a71f-b4fca60346c3","1682-09b_288","bded770f-af9f-449b-b64b-d68724c5281a"
"ffd86925-e639-42b4-b0a4-f6c1d475ab1a","1682-09b_288","ddd84701-081a-4cb2-b92e-fade154c69ae"
"1037dfb5-4319-41a0-b85f-9a697653c48c","1682-09b_325","20a923c5-ffea-49c2-9f6e-aef799a77741"
"6cca7f17-6a7d-450e-bb35-411c761cd2e8","1682-09b_325","d894fcff-6f51-427e-b9db-98e4007ca0e9"
"6094d391-efe8-40d2-a2fe-0798534191b6","1682-09b_331","14a80edf-fac1-4654-b4d5-1501d3915778"
"81c1f301-956d-4f81-ab87-37ddb140a8bc","1682-09b_331","a573739d-b2bd-4072-8924-b632640016d0"
"3305121a-ce90-43fe-be7c-8cb6cb7975b5","1682-09b_338","0f47c27d-c567-45ad-8b60-ed147cc83ea1"
"f8be703d-7bbd-4b1c-842a-9239170d5955","1682-09b_340","d6afd2dc-ac2e-4f76-9107-fe8a232e208d"
"6d4ad960-c356-4988-bb9e-0ee4e43e7194","1682-09b_343","27c6adf7-0cfc-4ffe-9027-824bc88c0f42"
"550015d1-8ec0-4467-bd57-e65f3b5bed76","1682-10a_006","d317f041-cbfa-4082-a119-7960135952ec"
"7edc7439-1c09-4ff4-a646-578f99d2838a","1682-10a_006","e12b8e76-b46e-4d9f-bb05-3c675c638af7"
"d29e6e2c-1112-44ba-8b05-ebcd58c850bc","1682-10a_035","fec028fd-a430-40af-9574-17e23acac50b"
"2ff81c3b-60b4-4013-9009-523719762d1a","1682-10a_051","8d1c2d59-c693-47c4-a38a-c797816cf7d2"
"65e45039-fc5d-49e5-a288-6ed86a0f1236","1682-10a_051","b412e848-d201-47cf-81c6-8f266ec6ad78"
"8b928576-de4d-4599-bd70-4a4cef1ae3d0","1682-10a_051","8da61c11-0023-4930-b687-1d6231f2cbda"
"343d07cb-3bfd-485e-8097-3ed7b5d0e2be","1682-10a_059","38545b75-08cd-4a4d-ba00-cebfce1269b6"
"a5582f6e-95fb-4247-b77b-d50db4ae7d9d","1682-10a_059","9257b7a5-3be8-4f13-9446-c99ab445873a"
"c5619837-61f1-42ea-8b72-91b7f7f5eff8","1682-10a_059","9b0097ec-83b6-459e-b440-06c674037b2c"
"d2998692-bda8-40f9-84d5-86500494c60b","1682-10a_065","9b0097ec-83b6-459e-b440-06c674037b2c"
"d3969d7b-9bc8-46af-b281-c88d904aa2c0","1682-10a_065","1375de5d-75f6-457d-8cb6-ec25b91db3c8"
"223c1ced-5c3f-4371-b162-52ad7d7a0cae","1682-10a_067","260d8cf9-40a7-4a1a-85c5-91e22ab3350c"
"e4ae4eb7-d752-4491-9e99-049008c1e6e0","1682-10a_071","2dff7b60-3d74-4faf-bf9f-d072b3e5168e"
"1fdfc09f-f3fd-4005-9790-5b77263e37b9","1682-10a_120","d4433ff1-9592-47de-bdd3-00ba50189028"
"3cf1e923-d025-4787-90f0-263872e97c91","1682-10a_120","c4402e76-db35-47b6-9f41-dbc8a542c3a8"
"4ab536f5-b2bb-47d0-9e33-34ee0c0eb522","1682-10a_120","7af373db-a477-448a-9f64-4c01cb54034a"
"c54fcdb9-2440-401f-a139-5991bfc71a63","1682-10a_120","00a89e5c-447e-4e34-811d-62a1fbb09386"
"e2111247-03c4-47c2-a613-8c44ac903351","1682-10a_120","ec825409-f787-4a7c-8288-134799ffe4d9"
"24167363-b88a-4ddb-b2e0-8a1ab069c299","1682-10a_138","d440f427-3279-419a-83ca-903b2ec62a87"
"865e3488-c097-49cd-b303-2aef95276a99","1682-10a_138","41386975-de23-47cc-ada3-ff39d9d7585f"
"207106f3-6ccb-47d3-a94f-0dbd6f24c632","1682-10a_146","5d71f8f2-6a3c-41c2-9f0f-7e73c9fb5eab"
"30ab74a7-db37-41d6-8e7a-1c36b6fb4b52","1682-10a_146","f432bfe0-d7bf-4490-90a0-bcb4c685b67e"
"27dc4578-5492-40ae-80c1-314cdcea5190","1682-10a_157","5e66256c-8222-4fd2-b2f8-0b5339606233"
"2a50cf41-54dc-4310-a8b0-20d8fe7d8965","1682-10a_157","c5ebaad9-193b-4389-bb7d-52d66372aff4"
"2c47b761-9d11-45e2-95af-4694d84f2133","1682-10a_157","81f77d72-90e2-4dd4-b2ba-57a3439295d0"
"3a014233-7841-45d4-a0bb-a1eb9b19c533","1682-10a_157","235f9521-fff6-450c-87df-e0a2f5633e6e"
"cac2e865-1608-4598-90f8-436b0bac6e61","1682-10a_157","c8f7aee6-90e5-4a08-a73b-70c4958ac984"
"ef3b3cb2-f0e2-4384-b026-d9109c9f6bb7","1682-10a_196","c54e0f21-d235-4d3d-a541-e6b6f3d6223f"
"0e95afb7-327e-41b4-bb43-6e2e20c59b76","1682-10a_209","09d55259-3a52-4064-9358-b1353182c674"
"1e408e6c-bb69-4d64-a819-a63856aeef4b","1682-10a_209","6fab5486-61c2-47c9-9b39-870d7b659eef"
"28538ba2-ac74-4422-80e2-10811c942a30","1682-10a_209","b91181f4-d51c-45ac-abcf-bfce7937aa72"
"a6515ccb-6a1b-426f-b36c-8357b73ee9af","1682-10a_209","5fe41ce6-6559-4105-b142-cd8ae3763c1b"
"b19d6ac7-28b5-426d-88f9-ebc8367d8d2a","1682-10a_209","b7254ed8-b9fc-4a5c-a134-58438b168d94"
"c0648a0e-75fd-42ad-8523-fd56d63dfa91","1682-10a_209","c93f8078-c9c6-4519-a929-a20d01a73da2"
"c0660c22-1dbb-455e-a72f-d9bee56475b7","1682-10a_209","65dbfe22-b4eb-4fbb-8e7e-eb32ff7cdce3"
"c87fcb58-99ae-4e37-8175-b5893e1bea0f","1682-10a_209","dd09bd87-76a9-4b82-a155-c2dd825d49ba"
"d2d875d5-bb54-4d5c-a59b-14a916cc5a72","1682-10a_209","002f8d42-92f2-48ed-8ee6-f2103eadf674"
"ded20453-a602-4bd3-a1cc-a51fccef696d","1682-10a_209","3bcd513a-cb0c-4de1-9ea9-35c39c756e8d"
"037e6f01-ba0c-4c97-8e72-0ec5394b63d8","1682-10a_257","9330c436-3607-4cad-aabc-d8ef0334113d"
"0b72108b-7f1a-4fd2-bf7f-f13a8aed532a","1682-10a_257","8cc0d8e5-62b4-41e8-b448-27e66fda1588"
"23cdf61d-c195-4904-b3d4-caf27bdf26eb","1682-10a_257","8cdba626-f858-45b8-8de4-c751949ca8bc"
"384bbe48-68bb-4666-8658-443051448b29","1682-10a_257","dc93f4f0-52d1-4941-bc64-9b15afd5bebf"
"8561de10-50ef-4bfe-b718-2303b86ff1c4","1682-10a_257","1666cf24-536d-40d5-9247-c75e9c666508"
"a0150c73-580c-48ef-8c5c-3b6000fb9efc","1682-10a_257","eceefaef-b0cb-4be9-ab99-c0617ef7bef8"
"45c88e62-92da-4ced-a761-d87a8928ce67","1682-10a_258","d328e4a3-c589-4fec-aaae-81a1c6c92de2"
"845cd8cf-4c7c-429e-a4f6-d1e41f73d2e4","1682-10a_266","3f3e5128-9ae0-4bcc-a602-5d6c2975f81b"
"0af198e0-0019-4fc6-a8d5-574ab24b45f3","1682-10b_017","cd581486-96e4-4ef0-991a-55c430e0ef2d"
"418a8fb4-8313-403d-a72c-8d98ba377262","1682-10b_017","1ab4ceb8-8132-48f6-8441-0fa037583664"
"4b3d24b4-00f0-43c3-a5c3-42eb719f3b13","1682-10b_017","161b0196-f98c-4436-abbc-546d408c36b9"
"affa3c20-ad84-434e-98b8-b573e6bb5f7b","1682-10b_017","14f1fc8b-b1f8-43eb-ad2c-187954e14993"
"cad8ef54-8718-4f74-b238-376a3cfb20ab","1682-10b_017","d77674e7-c73e-44db-bca3-a98b0b026ae0"
"e615638d-f4db-43ca-9e1e-cce9d308ca3c","1682-10b_017","e1be91b1-b45d-4753-8deb-fd77dbfd0712"
"21006c3e-483b-4416-922e-dfed243beea3","1682-10b_025","ac75adc6-087e-485f-a5d6-fbfd8002dd2a"
"3015ef4f-c6ce-4158-a230-ad6ff48d357f","1682-10b_025","ce74de0c-ff87-4496-b4e0-d82e40fad746"
"39bb8fc2-3991-4c86-81d7-42d240e386dd","1682-10b_025","06ca5286-3664-46e6-8fe0-61f217854621"
"3cd7d4d0-4719-4052-ab5c-9dc200a20ed1","1682-10b_025","951f8406-10d6-446b-a57b-766821e98a0e"
